candidate_id,degree,gpa,skills,experience_years,certification,projects,soft_skill,location
9905,Data Science,2.48,Flask,7,Cisco,3,Teamwork,Nairobi
9906,Computer Science,3.7,Java,1,None,3,Teamwork,Remote
9907,Computer Science,2.06,React,7,AWS,6,Communication,Nairobi
9908,Software Engineering,2.98,Python,5,AWS,5,Leadership,Nairobi
9909,Software Engineering,2.04,React,7,AWS,5,Communication,Kisumu
9910,Data Science,2.55,Java,3,None,6,Leadership,Remote
9911,Information Technology,2.32,Flask,0,None,2,Problem Solving,Mombasa
9912,Information Technology,3.7,Python,0,Google Cloud,2,Leadership,Nairobi
9913,Data Science,2.86,Python,6,Cisco,4,Communication,Mombasa
9914,Information Technology,3.72,Python,3,None,5,Leadership,Nairobi
9915,Computer Science,2.31,Java,4,Cisco,1,Communication,Remote
9916,Software Engineering,3.57,SQL,4,None,1,Leadership,Remote
9917,Data Science,2.8,Flask,7,Google Cloud,2,Leadership,Nairobi
9918,Computer Science,3.47,Machine Learning,4,None,0,Problem Solving,Nairobi
9919,Data Science,3.41,React,6,Cisco,5,Problem Solving,Kisumu
9920,Computer Science,3.67,C++,1,None,3,Teamwork,Nairobi
9921,Data Science,3.24,React,2,Cisco,6,Leadership,Remote
9922,Software Engineering,3.78,Machine Learning,0,Google Cloud,5,Problem Solving,Kisumu
9923,Software Engineering,3.53,Java,4,None,3,Leadership,Kisumu
9924,Software Engineering,2.33,Java,2,Cisco,3,Leadership,Remote
9925,Information Technology,2.71,JavaScript,7,Cisco,0,Problem Solving,Kisumu
9926,Information Technology,2.69,Java,3,Cisco,2,Leadership,Kisumu
9927,Computer Science,3.03,C++,3,AWS,4,Teamwork,Mombasa
9928,Data Science,3.75,Flask,1,AWS,3,Teamwork,Nairobi
9929,Software Engineering,2.27,Flask,3,Cisco,3,Problem Solving,Remote
9930,Software Engineering,2.74,Python,0,Google Cloud,6,Communication,Remote
9931,Information Technology,3.07,React,0,Google Cloud,1,Communication,Mombasa
9932,Computer Science,3.2,JavaScript,4,AWS,5,Communication,Kisumu
9933,Computer Science,3.62,React,5,Google Cloud,6,Problem Solving,Mombasa
9934,Computer Science,3.82,JavaScript,1,AWS,0,Leadership,Kisumu
9935,Computer Science,2.3,Machine Learning,6,Cisco,6,Problem Solving,Mombasa
9936,Computer Science,3.96,C++,3,AWS,5,Teamwork,Mombasa
9937,Computer Science,2.34,React,3,Cisco,3,Communication,Nairobi
9938,Computer Science,3.59,C++,2,None,6,Communication,Kisumu
9939,Information Technology,3.18,Flask,2,Cisco,1,Problem Solving,Kisumu
9940,Information Technology,3.78,Java,7,AWS,0,Teamwork,Remote
9941,Data Science,2.59,JavaScript,0,None,3,Communication,Kisumu
9942,Computer Science,2.83,C++,6,Cisco,2,Communication,Nairobi
9943,Data Science,2.69,Flask,4,Google Cloud,2,Problem Solving,Kisumu
9944,Computer Science,2.49,C++,1,Google Cloud,1,Problem Solving,Mombasa
9945,Data Science,2.54,SQL,3,Cisco,3,Teamwork,Mombasa
9946,Data Science,2.36,C++,1,None,2,Problem Solving,Mombasa
9947,Information Technology,3.28,Flask,5,Google Cloud,6,Problem Solving,Remote
9948,Software Engineering,3.83,SQL,5,AWS,4,Leadership,Mombasa
9949,Computer Science,3.49,Python,6,None,5,Communication,Nairobi
9950,Software Engineering,3.41,C++,3,Cisco,0,Teamwork,Remote
9951,Software Engineering,3.55,SQL,1,AWS,0,Teamwork,Mombasa
9952,Software Engineering,2.09,JavaScript,0,AWS,4,Communication,Remote
9953,Computer Science,3.04,React,1,Cisco,2,Leadership,Mombasa
9954,Data Science,3.9,Flask,2,None,5,Teamwork,Kisumu
9955,Computer Science,2.8,SQL,4,Google Cloud,6,Problem Solving,Remote
9956,Software Engineering,2.3,Flask,3,Cisco,5,Problem Solving,Kisumu
9957,Information Technology,2.01,SQL,0,Google Cloud,6,Problem Solving,Mombasa
9958,Information Technology,3.16,Python,6,None,2,Communication,Remote
9959,Information Technology,2.32,SQL,3,AWS,1,Problem Solving,Remote
9960,Computer Science,2.9,SQL,0,AWS,6,Teamwork,Remote
9961,Software Engineering,2.17,JavaScript,7,AWS,6,Communication,Mombasa
9962,Information Technology,2.4,Java,4,AWS,4,Leadership,Mombasa
9963,Information Technology,2.24,Flask,4,AWS,3,Problem Solving,Nairobi
9964,Data Science,3.98,Machine Learning,3,None,2,Communication,Kisumu
9965,Information Technology,2.15,Python,0,AWS,6,Communication,Kisumu
9966,Computer Science,2.8,Flask,1,AWS,2,Communication,Mombasa
9967,Information Technology,3.89,C++,3,Cisco,5,Teamwork,Nairobi
9968,Computer Science,3.53,Python,4,Cisco,4,Problem Solving,Kisumu
9969,Software Engineering,3.25,JavaScript,4,Google Cloud,6,Leadership,Kisumu
9970,Software Engineering,2.17,C++,7,AWS,0,Communication,Kisumu
9971,Software Engineering,3.91,Python,1,None,4,Teamwork,Kisumu
9972,Computer Science,3.86,Flask,6,None,5,Leadership,Remote
9973,Software Engineering,3.04,Python,7,Cisco,2,Leadership,Kisumu
9974,Data Science,2.06,React,5,AWS,1,Teamwork,Kisumu
9975,Data Science,3.81,JavaScript,4,None,2,Leadership,Kisumu
9976,Information Technology,3.83,Machine Learning,7,None,4,Teamwork,Nairobi
9977,Software Engineering,2.42,Flask,1,Google Cloud,4,Communication,Kisumu
9978,Computer Science,2.54,Flask,4,Google Cloud,6,Problem Solving,Remote
9979,Computer Science,2.26,Python,0,Cisco,3,Leadership,Remote
9980,Computer Science,3.75,JavaScript,0,Cisco,2,Leadership,Mombasa
9981,Software Engineering,2.81,SQL,2,AWS,4,Leadership,Kisumu
9982,Information Technology,3.96,SQL,5,Cisco,6,Communication,Mombasa
9983,Computer Science,3.18,Java,5,None,0,Leadership,Mombasa
9984,Information Technology,2.45,Flask,6,Google Cloud,5,Teamwork,Mombasa
9985,Software Engineering,3.43,Python,3,Google Cloud,5,Leadership,Kisumu
9986,Information Technology,3.51,React,2,None,3,Teamwork,Nairobi
9987,Information Technology,2.61,Python,0,Google Cloud,4,Communication,Nairobi
9988,Software Engineering,2.53,Python,6,Cisco,0,Communication,Nairobi
9989,Data Science,2.64,JavaScript,5,AWS,5,Problem Solving,Nairobi
9990,Software Engineering,2.79,Java,1,Google Cloud,4,Teamwork,Nairobi
9991,Data Science,3.2,React,1,Cisco,2,Teamwork,Mombasa
9992,Data Science,3.93,React,1,Cisco,2,Communication,Kisumu
9993,Data Science,2.63,Java,6,AWS,0,Teamwork,Kisumu
9994,Information Technology,3.92,Python,4,None,3,Communication,Nairobi
9995,Information Technology,3.23,SQL,2,None,1,Problem Solving,Mombasa
9996,Software Engineering,3.52,React,4,Google Cloud,6,Teamwork,Kisumu
9997,Computer Science,2.48,Java,4,None,6,Communication,Remote
9998,Information Technology,2.3,React,0,Cisco,0,Teamwork,Remote
9999,Data Science,2.83,C++,1,AWS,1,Problem Solving,Remote
10000,Information Technology,2.62,React,6,Google Cloud,1,Leadership,Mombasa
10001,Computer Science,2.56,JavaScript,4,Cisco,3,Teamwork,Nairobi
10002,Information Technology,2.6,SQL,1,Cisco,3,Leadership,Kisumu
10003,Software Engineering,3.42,SQL,3,None,1,Teamwork,Nairobi
10004,Computer Science,2.87,Python,0,None,1,Leadership,Remote
10005,Information Technology,3.62,Java,0,AWS,2,Teamwork,Remote
10006,Information Technology,3.46,C++,1,Cisco,3,Communication,Remote
10007,Software Engineering,2.96,SQL,6,Cisco,2,Leadership,Nairobi
10008,Software Engineering,3.11,React,5,Cisco,4,Problem Solving,Mombasa
10009,Information Technology,2.96,SQL,3,None,1,Teamwork,Remote
10010,Information Technology,2.59,SQL,3,None,5,Problem Solving,Remote
10011,Data Science,3.92,Machine Learning,0,None,0,Leadership,Mombasa
10012,Computer Science,2.49,C++,4,None,1,Communication,Remote
10013,Computer Science,3.55,C++,7,AWS,4,Leadership,Nairobi
10014,Information Technology,2.15,Flask,7,Cisco,3,Communication,Mombasa
10015,Data Science,3.17,SQL,4,AWS,6,Leadership,Kisumu
10016,Information Technology,2.28,Flask,7,AWS,1,Leadership,Kisumu
10017,Software Engineering,3.75,C++,3,None,4,Teamwork,Mombasa
10018,Information Technology,2.41,SQL,2,Cisco,2,Teamwork,Remote
10019,Software Engineering,2.53,Machine Learning,0,Google Cloud,3,Problem Solving,Nairobi
10020,Data Science,3.54,Machine Learning,1,None,6,Teamwork,Nairobi
10021,Computer Science,2.65,C++,0,AWS,6,Leadership,Nairobi
10022,Information Technology,3.64,C++,6,None,1,Teamwork,Remote
10023,Software Engineering,2.32,Java,4,None,0,Leadership,Nairobi
10024,Computer Science,2.98,SQL,4,Google Cloud,1,Leadership,Nairobi
10025,Computer Science,3.31,SQL,3,Cisco,6,Problem Solving,Mombasa
10026,Data Science,3.43,Machine Learning,4,AWS,6,Communication,Nairobi
10027,Computer Science,2.33,SQL,0,Cisco,3,Leadership,Mombasa
10028,Computer Science,3.67,SQL,0,Cisco,0,Communication,Kisumu
10029,Computer Science,3.53,C++,2,AWS,3,Problem Solving,Nairobi
10030,Data Science,3.38,Machine Learning,1,None,3,Teamwork,Kisumu
10031,Data Science,2.23,Flask,2,Cisco,2,Teamwork,Mombasa
10032,Data Science,2.84,SQL,1,Cisco,2,Leadership,Nairobi
10033,Computer Science,2.56,Python,1,Google Cloud,2,Communication,Mombasa
10034,Information Technology,2.51,Python,6,Google Cloud,2,Leadership,Nairobi
10035,Software Engineering,3.06,React,5,Google Cloud,2,Problem Solving,Remote
10036,Software Engineering,3.62,SQL,4,Cisco,0,Problem Solving,Remote
10037,Information Technology,3.05,C++,6,AWS,0,Teamwork,Nairobi
10038,Computer Science,3.09,React,2,None,4,Teamwork,Nairobi
10039,Software Engineering,2.99,C++,4,Google Cloud,4,Leadership,Mombasa
10040,Data Science,2.65,Flask,5,AWS,2,Problem Solving,Nairobi
10041,Software Engineering,3.69,SQL,1,AWS,4,Communication,Nairobi
10042,Data Science,2.9,SQL,0,AWS,2,Problem Solving,Nairobi
10043,Data Science,2.67,C++,7,Google Cloud,6,Teamwork,Mombasa
10044,Software Engineering,2.11,Flask,1,None,3,Leadership,Nairobi
10045,Software Engineering,2.46,Java,6,Google Cloud,1,Communication,Remote
10046,Information Technology,3.76,React,2,Google Cloud,4,Communication,Kisumu
10047,Software Engineering,3.58,Java,0,Google Cloud,1,Communication,Kisumu
10048,Computer Science,2.43,Machine Learning,3,None,5,Leadership,Mombasa
10049,Information Technology,2.83,JavaScript,6,None,3,Teamwork,Kisumu
10050,Computer Science,2.25,React,0,None,1,Leadership,Nairobi
10051,Computer Science,2.53,React,2,Google Cloud,0,Communication,Nairobi
10052,Information Technology,2.91,React,2,Cisco,4,Leadership,Kisumu
10053,Computer Science,3.81,Java,4,AWS,5,Teamwork,Mombasa
10054,Software Engineering,2.13,JavaScript,0,AWS,6,Communication,Nairobi
10055,Software Engineering,2.68,Machine Learning,1,Google Cloud,5,Teamwork,Remote
10056,Software Engineering,3.42,Java,6,AWS,4,Teamwork,Nairobi
10057,Information Technology,2.66,React,2,Cisco,5,Teamwork,Remote
10058,Computer Science,2.82,Machine Learning,3,None,5,Communication,Nairobi
10059,Information Technology,2.08,Python,1,None,2,Problem Solving,Nairobi
10060,Data Science,2.14,Flask,4,AWS,2,Leadership,Kisumu
10061,Data Science,3.67,C++,1,None,5,Teamwork,Nairobi
10062,Information Technology,3.35,Flask,2,AWS,3,Teamwork,Remote
10063,Computer Science,2.82,SQL,0,None,6,Leadership,Remote
10064,Computer Science,2.78,Java,1,None,4,Problem Solving,Kisumu
10065,Data Science,3.07,Java,7,Cisco,1,Problem Solving,Remote
10066,Computer Science,2.62,Flask,2,Cisco,2,Problem Solving,Remote
10067,Information Technology,2.99,C++,4,None,3,Communication,Kisumu
10068,Software Engineering,3.68,Machine Learning,0,None,3,Problem Solving,Mombasa
10069,Information Technology,2.72,JavaScript,2,AWS,1,Leadership,Nairobi
10070,Computer Science,2.55,JavaScript,7,Google Cloud,1,Leadership,Remote
10071,Computer Science,3.46,SQL,0,Cisco,1,Communication,Nairobi
10072,Software Engineering,2.42,Python,3,Cisco,3,Leadership,Mombasa
10073,Data Science,2.13,C++,0,Cisco,2,Teamwork,Kisumu
10074,Computer Science,2.29,React,1,AWS,1,Leadership,Nairobi
10075,Information Technology,2.02,React,7,Cisco,3,Problem Solving,Kisumu
10076,Information Technology,2.06,Java,0,Cisco,6,Teamwork,Mombasa
10077,Computer Science,2.36,Python,4,AWS,1,Leadership,Nairobi
10078,Data Science,3.96,JavaScript,2,Google Cloud,6,Problem Solving,Kisumu
10079,Information Technology,2.12,Python,6,None,0,Leadership,Remote
10080,Data Science,2.76,React,0,Google Cloud,3,Problem Solving,Kisumu
10081,Data Science,2.62,Flask,7,Cisco,2,Teamwork,Remote
10082,Software Engineering,2.67,JavaScript,3,None,0,Teamwork,Remote
10083,Computer Science,3.98,SQL,2,Cisco,2,Teamwork,Mombasa
10084,Information Technology,3.73,Flask,2,Cisco,6,Teamwork,Nairobi
10085,Software Engineering,2.82,Machine Learning,1,None,1,Problem Solving,Kisumu
10086,Computer Science,2.33,Machine Learning,1,Google Cloud,4,Communication,Remote
10087,Computer Science,3.09,SQL,4,Cisco,1,Teamwork,Mombasa
10088,Software Engineering,2.59,Flask,1,Google Cloud,2,Teamwork,Kisumu
10089,Information Technology,2.92,Flask,1,Google Cloud,4,Communication,Mombasa
10090,Information Technology,3.18,React,0,None,5,Problem Solving,Nairobi
10091,Information Technology,2.42,SQL,7,AWS,3,Problem Solving,Kisumu
10092,Software Engineering,3.51,React,3,AWS,0,Problem Solving,Kisumu
10093,Data Science,2.64,Machine Learning,6,Google Cloud,0,Teamwork,Kisumu
10094,Data Science,3.99,Python,3,Google Cloud,5,Communication,Remote
10095,Data Science,2.19,JavaScript,7,AWS,3,Communication,Nairobi
10096,Data Science,3.8,Java,4,Cisco,5,Communication,Remote
10097,Information Technology,3.6,Machine Learning,0,AWS,1,Communication,Mombasa
10098,Software Engineering,2.22,C++,4,Cisco,4,Communication,Mombasa
10099,Information Technology,2.52,Java,3,None,4,Teamwork,Nairobi
10100,Computer Science,2.71,Flask,4,AWS,5,Communication,Mombasa
10101,Software Engineering,3.38,JavaScript,7,None,2,Problem Solving,Mombasa
10102,Data Science,2.84,Flask,5,Cisco,5,Problem Solving,Mombasa
10103,Information Technology,3.96,Flask,3,Google Cloud,6,Teamwork,Nairobi
10104,Computer Science,2.28,Flask,1,Google Cloud,5,Leadership,Kisumu
10105,Information Technology,3.89,Machine Learning,1,Cisco,5,Problem Solving,Mombasa
10106,Software Engineering,2.04,C++,2,Cisco,1,Teamwork,Remote
10107,Data Science,2.14,React,3,AWS,1,Leadership,Mombasa
10108,Computer Science,3.15,Machine Learning,2,Cisco,3,Communication,Remote
10109,Software Engineering,3.93,JavaScript,4,Cisco,6,Teamwork,Kisumu
10110,Data Science,3.93,Python,7,None,0,Teamwork,Nairobi
10111,Software Engineering,2.84,C++,2,None,3,Communication,Kisumu
10112,Data Science,3.44,Flask,5,Google Cloud,4,Teamwork,Remote
10113,Software Engineering,3.25,Java,5,Google Cloud,2,Problem Solving,Remote
10114,Computer Science,2.05,Machine Learning,3,Cisco,3,Leadership,Mombasa
10115,Information Technology,2.39,Python,7,AWS,4,Leadership,Remote
10116,Information Technology,2.15,C++,6,AWS,6,Communication,Mombasa
10117,Computer Science,3.38,Flask,3,Google Cloud,3,Teamwork,Kisumu
10118,Software Engineering,3.02,Flask,7,AWS,1,Communication,Remote
10119,Computer Science,3.79,C++,3,Cisco,5,Communication,Remote
10120,Information Technology,2.85,Python,5,None,4,Teamwork,Kisumu
10121,Software Engineering,3.48,Machine Learning,0,Google Cloud,1,Teamwork,Remote
10122,Data Science,2.3,Machine Learning,3,None,0,Leadership,Remote
10123,Information Technology,2.28,Java,0,Google Cloud,5,Communication,Nairobi
10124,Software Engineering,3.89,SQL,3,None,6,Problem Solving,Mombasa
10125,Computer Science,2.52,JavaScript,3,None,0,Leadership,Nairobi
10126,Data Science,3.97,SQL,2,None,5,Teamwork,Nairobi
10127,Software Engineering,2.44,SQL,4,Google Cloud,4,Communication,Mombasa
10128,Software Engineering,3.86,Machine Learning,5,Google Cloud,3,Problem Solving,Remote
10129,Software Engineering,3.29,React,2,None,3,Teamwork,Kisumu
10130,Data Science,2.9,JavaScript,4,AWS,0,Communication,Kisumu
10131,Information Technology,3.27,SQL,5,Google Cloud,1,Leadership,Remote
10132,Computer Science,3.2,Flask,5,Cisco,4,Leadership,Mombasa
10133,Information Technology,3.94,SQL,0,AWS,3,Problem Solving,Nairobi
10134,Data Science,3.69,SQL,2,None,4,Communication,Mombasa
10135,Data Science,2.76,Java,3,Google Cloud,2,Communication,Kisumu
10136,Software Engineering,2.32,React,2,Cisco,3,Leadership,Nairobi
10137,Data Science,2.4,C++,7,None,3,Teamwork,Kisumu
10138,Information Technology,3.16,Machine Learning,2,Google Cloud,2,Problem Solving,Mombasa
10139,Software Engineering,3.63,Python,0,None,6,Teamwork,Remote
10140,Computer Science,2.88,SQL,6,Cisco,3,Leadership,Nairobi
10141,Software Engineering,2.56,Python,0,None,0,Teamwork,Remote
10142,Information Technology,2.99,JavaScript,4,Google Cloud,2,Communication,Mombasa
10143,Information Technology,3.13,React,4,Cisco,4,Problem Solving,Mombasa
10144,Information Technology,2.9,Java,7,Cisco,4,Leadership,Kisumu
10145,Data Science,2.64,Machine Learning,4,Google Cloud,1,Communication,Kisumu
10146,Data Science,3.68,Python,1,Cisco,6,Leadership,Nairobi
10147,Data Science,3.52,Machine Learning,0,Google Cloud,4,Teamwork,Kisumu
10148,Data Science,2.71,Machine Learning,7,Cisco,3,Teamwork,Mombasa
10149,Information Technology,3.6,Flask,6,Google Cloud,0,Teamwork,Mombasa
10150,Computer Science,2.81,C++,6,Cisco,3,Communication,Kisumu
10151,Software Engineering,2.37,Machine Learning,5,Cisco,2,Teamwork,Kisumu
10152,Software Engineering,3.75,Flask,3,Google Cloud,2,Problem Solving,Kisumu
10153,Computer Science,3.47,React,3,Cisco,1,Leadership,Nairobi
10154,Software Engineering,2.62,SQL,6,None,6,Leadership,Kisumu
10155,Software Engineering,2.81,SQL,0,Google Cloud,4,Communication,Nairobi
10156,Data Science,3.32,JavaScript,1,Google Cloud,0,Teamwork,Remote
10157,Computer Science,3.07,C++,7,Cisco,6,Teamwork,Mombasa
10158,Data Science,2.05,JavaScript,7,Cisco,3,Leadership,Kisumu
10159,Data Science,3.08,Machine Learning,0,AWS,2,Communication,Nairobi
10160,Data Science,3.76,SQL,4,Cisco,3,Leadership,Kisumu
10161,Computer Science,3.24,Machine Learning,1,Cisco,1,Teamwork,Nairobi
10162,Computer Science,2.33,C++,2,Google Cloud,2,Communication,Remote
10163,Data Science,2.81,Python,1,Google Cloud,6,Communication,Kisumu
10164,Data Science,2.54,Python,7,AWS,2,Leadership,Mombasa
10165,Software Engineering,3.33,SQL,3,Cisco,0,Leadership,Nairobi
10166,Data Science,3.92,SQL,4,Google Cloud,2,Problem Solving,Kisumu
10167,Information Technology,3.97,C++,6,Google Cloud,0,Leadership,Mombasa
10168,Software Engineering,3.03,C++,3,Cisco,2,Problem Solving,Nairobi
10169,Information Technology,3.85,Flask,5,Google Cloud,3,Communication,Remote
10170,Information Technology,2.51,C++,6,Google Cloud,3,Communication,Mombasa
10171,Data Science,3.49,Machine Learning,3,Cisco,1,Leadership,Mombasa
10172,Software Engineering,2.52,SQL,7,Google Cloud,6,Communication,Nairobi
10173,Data Science,2.86,C++,2,Google Cloud,3,Problem Solving,Kisumu
10174,Information Technology,3.35,Machine Learning,2,AWS,4,Problem Solving,Nairobi
10175,Data Science,2.22,C++,1,Google Cloud,1,Teamwork,Nairobi
10176,Data Science,2.94,Python,0,None,6,Problem Solving,Kisumu
10177,Information Technology,2.84,Python,5,Google Cloud,6,Leadership,Kisumu
10178,Computer Science,3.89,SQL,5,None,1,Problem Solving,Kisumu
10179,Information Technology,3.3,SQL,0,AWS,6,Problem Solving,Remote
10180,Information Technology,2.68,React,2,Cisco,1,Teamwork,Mombasa
10181,Software Engineering,3.93,C++,7,AWS,6,Communication,Kisumu
10182,Software Engineering,3.59,SQL,3,None,6,Problem Solving,Remote
10183,Software Engineering,3.99,React,5,None,6,Teamwork,Mombasa
10184,Software Engineering,3.87,Java,5,Cisco,4,Problem Solving,Remote
10185,Computer Science,2.47,React,7,None,6,Communication,Kisumu
10186,Data Science,3.39,JavaScript,7,Cisco,4,Teamwork,Mombasa
10187,Software Engineering,3.93,Python,0,Cisco,4,Problem Solving,Mombasa
10188,Computer Science,3.24,Machine Learning,5,None,3,Communication,Nairobi
10189,Software Engineering,2.67,React,7,Google Cloud,6,Communication,Nairobi
10190,Data Science,3.79,Java,6,Google Cloud,1,Teamwork,Nairobi
10191,Computer Science,3.51,JavaScript,6,Google Cloud,2,Teamwork,Kisumu
10192,Computer Science,3.87,C++,7,None,4,Communication,Mombasa
10193,Information Technology,3.32,Machine Learning,7,Cisco,1,Leadership,Kisumu
